UTC_TIME,FUEL_USED_2,FUEL_USED_3,FUEL_USED_4,FW_GEO_ALTITUDE,VALUE_FOB,VALUE_FUEL_QTY_CT,VALUE_FUEL_QTY_FT1,VALUE_FUEL_QTY_FT2,VALUE_FUEL_QTY_FT3,VALUE_FUEL_QTY_FT4,VALUE_FUEL_QTY_LXT,VALUE_FUEL_QTY_RXT,FLIGHT_PHASE_COUNT,FUEL_USED_1,Flight,MSN,FLIGHT,label
2017-06-25 13:15:30,406.118560791,405.88192749,401.016876221,17764.0,32334.0,151.0,1873.0,2515.0,2449.0,1837.0,11705.0,11806.0,8.0,405.490905762,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:31,406.54800415,406.319488525,401.452087402,17784.0,32331.0,151.0,1873.0,2515.0,2450.0,1836.0,11706.0,11803.0,8.0,405.917877197,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:32,406.977752686,406.755157471,401.943756104,17803.0,32331.0,152.0,1872.0,2513.0,2452.0,1836.0,11705.0,11802.0,8.0,406.400268555,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:33,407.409088135,407.189605713,402.435119629,17822.0,32328.0,152.0,1871.0,2512.0,2454.0,1836.0,11703.0,11802.0,8.0,406.828979492,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:34,407.895019531,407.68145752,402.872558594,17842.0,32325.0,152.0,1870.0,2511.0,2457.0,1836.0,11701.0,11801.0,8.0,407.311096191,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:35,408.327270508,408.118011475,403.308563232,17860.0,32323.0,152.0,1870.0,2510.0,2459.0,1835.0,11701.0,11799.0,8.0,407.741088867,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:36,408.812347412,408.610595703,403.74420166,17881.0,32321.0,151.0,1869.0,2510.0,2460.0,1835.0,11702.0,11795.0,8.0,408.16986084,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:37,409.190734863,408.996398926,404.235229492,17903.0,32319.0,151.0,1869.0,2510.0,2462.0,1834.0,11703.0,11792.0,8.0,408.652770996,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:38,409.676605225,409.486785889,404.670562744,17922.0,32318.0,151.0,1869.0,2510.0,2464.0,1834.0,11703.0,11790.0,8.0,409.08190918,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:39,410.107421875,409.919342041,405.161437988,17942.0,32317.0,151.0,1869.0,2509.0,2466.0,1833.0,11702.0,11789.0,8.0,409.564605713,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:40,410.591491699,410.410461426,405.541107178,17965.0,32316.0,151.0,1868.0,2509.0,2469.0,1833.0,11701.0,11787.0,8.0,409.940490723,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:41,411.020324707,410.845611572,406.031738281,17986.0,32316.0,151.0,1868.0,2509.0,2471.0,1833.0,11702.0,11784.0,8.0,410.421875,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:42,411.450653076,411.280975342,406.467895508,18010.0,32316.0,151.0,1867.0,2509.0,2473.0,1832.0,11703.0,11782.0,8.0,410.850524902,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:43,411.88168335,411.715484619,406.957366943,18033.0,32313.0,150.0,1867.0,2508.0,2475.0,1832.0,11701.0,11781.0,8.0,411.332702637,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:44,412.366760254,412.208099365,407.393341064,18054.0,32311.0,150.0,1867.0,2508.0,2478.0,1832.0,11702.0,11778.0,8.0,411.761230469,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:45,412.796325684,412.643615723,407.827575684,18076.0,32310.0,150.0,1867.0,2508.0,2479.0,1831.0,11704.0,11773.0,8.0,412.190795898,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:46,413.279876709,413.130767822,408.262176514,18101.0,32307.0,150.0,1867.0,2509.0,2480.0,1830.0,11707.0,11768.0,8.0,412.619262695,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:47,413.656524658,413.61920166,408.750732422,18122.0,32309.0,151.0,1866.0,2508.0,2482.0,1829.0,11707.0,11766.0,8.0,413.100128174,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:48,414.140106201,414.000610352,409.184997559,18143.0,32304.0,151.0,1865.0,2508.0,2484.0,1829.0,11705.0,11764.0,8.0,413.527160645,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:49,414.623779297,414.489715576,409.675476074,18166.0,32303.0,151.0,1865.0,2507.0,2486.0,1829.0,11705.0,11762.0,8.0,414.008178711,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:50,415.053314209,414.922485352,410.056854248,18185.0,32300.0,151.0,1865.0,2507.0,2488.0,1828.0,11706.0,11758.0,8.0,414.38067627,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:51,415.538848877,415.413635254,410.546661377,18205.0,32299.0,151.0,1864.0,2506.0,2490.0,1827.0,11706.0,11755.0,8.0,414.86050415,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:52,415.968048096,415.848602295,411.035064697,18226.0,32296.0,151.0,1863.0,2506.0,2492.0,1827.0,11705.0,11753.0,8.0,415.287109375,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:53,416.397766113,416.282623291,411.469238281,18244.0,32294.0,151.0,1863.0,2504.0,2496.0,1827.0,11703.0,11753.0,8.0,415.766448975,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:54,416.826782227,416.717346191,411.958618164,18264.0,32290.0,151.0,1861.0,2502.0,2499.0,1827.0,11701.0,11752.0,8.0,416.245666504,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:55,417.310272217,417.205383301,412.339263916,18281.0,32288.0,151.0,1861.0,2501.0,2501.0,1827.0,11700.0,11749.0,8.0,416.61920166,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:56,417.740539551,417.636962891,412.828033447,18299.0,32285.0,150.0,1860.0,2500.0,2504.0,1826.0,11700.0,11747.0,8.0,417.100280762,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:57,418.169403076,418.071105957,413.260986328,18315.0,32284.0,150.0,1860.0,2500.0,2506.0,1826.0,11700.0,11744.0,8.0,417.5284729,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:58,418.59854126,418.504241943,413.750152588,18332.0,32280.0,150.0,1859.0,2499.0,2508.0,1825.0,11700.0,11740.0,8.0,418.008850098,359.0,F-RBAJ,789.0,0
2017-06-25 13:15:59,419.080963135,418.994232178,414.183563232,18349.0,32278.0,150.0,1859.0,2500.0,2510.0,1824.0,11701.0,11736.0,8.0,418.434997559,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:00,419.509765625,419.428009033,414.616485596,18367.0,32276.0,149.0,1859.0,2500.0,2512.0,1824.0,11702.0,11733.0,8.0,418.862030029,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:01,419.993133545,419.915466309,415.049865723,18382.0,32275.0,149.0,1859.0,2499.0,2514.0,1824.0,11702.0,11730.0,8.0,419.288208008,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:02,420.422454834,420.3515625,415.535949707,18398.0,32274.0,149.0,1858.0,2499.0,2517.0,1823.0,11702.0,11728.0,8.0,419.766662598,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:03,420.851654053,420.785369873,415.970092773,18418.0,32273.0,149.0,1858.0,2499.0,2519.0,1823.0,11702.0,11725.0,8.0,420.192169189,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:04,421.280273438,421.222961426,416.458251953,18435.0,32271.0,149.0,1858.0,2498.0,2522.0,1822.0,11702.0,11722.0,8.0,420.670898438,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:05,421.764282227,421.710784912,416.891540527,18453.0,32268.0,148.0,1857.0,2498.0,2524.0,1822.0,11702.0,11719.0,8.0,421.097961426,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:06,422.248168945,422.195861816,417.324432373,18472.0,32267.0,148.0,1857.0,2498.0,2527.0,1821.0,11702.0,11716.0,8.0,421.525177002,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:07,422.677520752,422.629638672,417.758300781,18490.0,32266.0,148.0,1857.0,2498.0,2529.0,1821.0,11702.0,11713.0,8.0,421.951324463,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:08,423.107116699,423.061340332,418.244995117,18508.0,32268.0,149.0,1857.0,2498.0,2532.0,1821.0,11703.0,11710.0,8.0,422.430725098,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:09,423.53616333,423.495025635,418.732177734,18528.0,32265.0,149.0,1856.0,2498.0,2534.0,1820.0,11703.0,11706.0,8.0,422.855743408,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:10,424.019012451,423.981964111,419.165100098,18549.0,32264.0,149.0,1856.0,2498.0,2536.0,1820.0,11704.0,11703.0,8.0,423.334838867,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:11,424.449035645,424.418731689,419.597137451,18570.0,32264.0,149.0,1856.0,2498.0,2538.0,1819.0,11705.0,11700.0,8.0,423.710327148,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:12,424.931243896,424.90713501,420.030334473,18591.0,32262.0,149.0,1856.0,2498.0,2540.0,1818.0,11706.0,11696.0,8.0,424.191070557,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:13,425.3074646,425.285583496,420.517425537,18612.0,32259.0,149.0,1855.0,2498.0,2543.0,1818.0,11706.0,11693.0,8.0,424.668457031,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:14,425.788421631,425.770782471,420.950073242,18634.0,32259.0,149.0,1855.0,2498.0,2545.0,1818.0,11706.0,11690.0,8.0,425.094787598,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:15,426.217224121,426.202026367,421.437683105,18657.0,32259.0,149.0,1855.0,2497.0,2548.0,1817.0,11706.0,11688.0,8.0,425.57434082,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:16,426.699615479,426.68862915,421.817626953,18678.0,32255.0,149.0,1854.0,2497.0,2551.0,1817.0,11705.0,11685.0,8.0,425.947021484,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:17,427.127990723,427.122772217,422.303314209,18701.0,32254.0,149.0,1854.0,2496.0,2553.0,1817.0,11705.0,11682.0,8.0,426.426208496,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:18,427.558380127,427.557373047,422.736938477,18724.0,32252.0,150.0,1853.0,2495.0,2556.0,1816.0,11704.0,11680.0,8.0,426.851989746,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:19,427.98638916,427.991607666,423.224731445,18744.0,32251.0,150.0,1853.0,2495.0,2558.0,1816.0,11704.0,11677.0,8.0,427.331298828,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:20,428.468597412,428.478485107,423.657196045,18766.0,32248.0,150.0,1852.0,2494.0,2561.0,1815.0,11704.0,11674.0,8.0,427.757781982,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:21,428.897735596,428.913208008,424.091125488,18786.0,32246.0,150.0,1852.0,2493.0,2563.0,1815.0,11703.0,11672.0,8.0,428.184387207,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:22,429.37890625,429.404968262,424.5234375,18809.0,32243.0,150.0,1851.0,2492.0,2566.0,1815.0,11702.0,11669.0,8.0,428.610656738,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:23,429.753509521,429.782165527,425.009735107,18829.0,32240.0,150.0,1850.0,2491.0,2568.0,1814.0,11702.0,11666.0,8.0,429.089691162,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:24,430.237091064,430.268280029,425.442901611,18851.0,32238.0,150.0,1850.0,2491.0,2570.0,1813.0,11702.0,11663.0,8.0,429.517089844,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:25,430.720855713,430.756072998,425.927429199,18869.0,32235.0,150.0,1849.0,2490.0,2572.0,1813.0,11702.0,11660.0,8.0,429.995849609,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:26,431.148864746,431.189178467,426.305969238,18889.0,32232.0,150.0,1849.0,2489.0,2575.0,1812.0,11701.0,11657.0,8.0,430.369873047,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:27,431.631530762,431.673614502,426.79284668,18909.0,32231.0,150.0,1848.0,2488.0,2578.0,1812.0,11699.0,11656.0,8.0,430.84765625,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:28,432.06072998,432.10723877,427.278411865,18927.0,32227.0,150.0,1847.0,2487.0,2581.0,1812.0,11698.0,11654.0,8.0,431.273986816,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:29,432.488616943,432.539581299,427.710571289,18947.0,32227.0,150.0,1847.0,2487.0,2583.0,1812.0,11699.0,11650.0,8.0,431.751617432,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:30,432.916503906,432.97177124,428.197052002,18967.0,32225.0,150.0,1847.0,2487.0,2585.0,1811.0,11700.0,11646.0,8.0,432.228729248,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:31,433.397796631,433.45715332,428.573638916,18988.0,32224.0,150.0,1846.0,2487.0,2588.0,1811.0,11700.0,11644.0,8.0,432.600646973,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:32,433.825805664,433.890136719,429.060852051,19009.0,32222.0,150.0,1846.0,2487.0,2590.0,1810.0,11699.0,11641.0,8.0,433.077392578,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:33,434.307281494,434.374298096,429.492980957,19028.0,32221.0,150.0,1846.0,2487.0,2593.0,1810.0,11700.0,11638.0,8.0,433.501037598,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:34,434.682434082,434.75189209,429.980285645,19050.0,32220.0,150.0,1845.0,2487.0,2595.0,1810.0,11701.0,11634.0,8.0,433.978759766,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:35,435.163513184,435.241516113,430.412475586,19071.0,32218.0,150.0,1845.0,2486.0,2598.0,1809.0,11700.0,11632.0,8.0,434.40435791,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:36,435.589538574,435.67401123,430.845489502,19092.0,32217.0,150.0,1844.0,2485.0,2601.0,1809.0,11699.0,11631.0,8.0,434.828643799,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:37,436.072265625,436.158935547,431.277954102,19114.0,32216.0,149.0,1844.0,2484.0,2604.0,1809.0,11698.0,11629.0,8.0,435.251373291,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:38,436.498413086,436.590484619,431.762329102,19138.0,32213.0,149.0,1843.0,2484.0,2607.0,1809.0,11698.0,11626.0,8.0,435.731231689,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:39,436.927429199,437.025054932,432.193878174,19162.0,32213.0,149.0,1843.0,2483.0,2609.0,1809.0,11698.0,11623.0,8.0,436.156097412,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:40,437.355072021,437.455352783,432.679595947,19183.0,32210.0,149.0,1842.0,2483.0,2612.0,1808.0,11697.0,11621.0,8.0,436.634094238,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:41,437.836791992,437.942749023,433.055267334,19207.0,32211.0,149.0,1842.0,2482.0,2615.0,1808.0,11697.0,11619.0,8.0,437.003570557,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:42,438.317779541,438.428192139,433.540435791,19231.0,32209.0,149.0,1842.0,2482.0,2617.0,1807.0,11697.0,11615.0,8.0,437.481079102,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:43,438.691345215,438.808898926,433.973266602,19254.0,32207.0,148.0,1842.0,2483.0,2619.0,1807.0,11699.0,11611.0,8.0,437.905303955,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:44,439.171936035,439.296356201,434.459381104,19278.0,32205.0,148.0,1842.0,2483.0,2621.0,1806.0,11701.0,11606.0,8.0,438.384674072,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:45,439.598480225,439.7293396,434.945648193,19304.0,32203.0,148.0,1842.0,2484.0,2623.0,1805.0,11702.0,11602.0,8.0,438.809326172,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:46,440.081573486,440.216430664,435.323577881,19326.0,32200.0,147.0,1842.0,2484.0,2625.0,1804.0,11703.0,11598.0,8.0,439.23336792,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:47,440.508605957,440.648986816,435.809570312,19352.0,32199.0,147.0,1841.0,2484.0,2627.0,1803.0,11704.0,11594.0,8.0,439.656677246,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:48,440.987945557,441.136505127,436.242095947,19378.0,32197.0,147.0,1841.0,2484.0,2629.0,1802.0,11706.0,11590.0,8.0,440.135009766,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:49,441.361022949,441.515563965,436.725067139,19402.0,32196.0,147.0,1841.0,2484.0,2631.0,1802.0,11706.0,11586.0,8.0,440.612182617,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:50,441.840911865,442.001861572,437.157653809,19429.0,32195.0,147.0,1841.0,2484.0,2634.0,1801.0,11706.0,11584.0,8.0,441.037322998,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:51,442.269287109,442.433654785,437.643035889,19455.0,32195.0,147.0,1840.0,2483.0,2637.0,1801.0,11705.0,11583.0,8.0,441.461639404,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:52,442.749633789,442.918701172,438.019104004,19479.0,32192.0,147.0,1840.0,2483.0,2639.0,1801.0,11705.0,11579.0,8.0,441.88470459,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:53,443.17755127,443.352966309,438.50289917,19507.0,32190.0,147.0,1839.0,2483.0,2642.0,1800.0,11706.0,11576.0,8.0,442.361328125,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:54,443.603668213,443.78414917,438.935546875,19533.0,32190.0,147.0,1839.0,2482.0,2644.0,1800.0,11706.0,11573.0,8.0,442.783966064,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:55,444.031188965,444.21585083,439.421447754,19560.0,32190.0,148.0,1839.0,2481.0,2647.0,1799.0,11705.0,11571.0,8.0,443.261566162,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:56,444.510955811,444.700469971,439.853485107,19588.0,32187.0,148.0,1838.0,2481.0,2650.0,1799.0,11704.0,11569.0,8.0,443.686706543,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:57,444.936401367,445.128143311,440.283538818,19612.0,32184.0,148.0,1837.0,2480.0,2652.0,1798.0,11704.0,11565.0,8.0,444.111022949,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:58,445.419616699,445.613098145,440.715148926,19638.0,32182.0,148.0,1837.0,2480.0,2655.0,1798.0,11704.0,11562.0,8.0,444.533538818,359.0,F-RBAJ,789.0,0
2017-06-25 13:16:59,445.792907715,445.988891602,441.20111084,19666.0,32180.0,148.0,1836.0,2479.0,2657.0,1797.0,11704.0,11559.0,8.0,445.010375977,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:00,446.272766113,446.473815918,441.63092041,19692.0,32177.0,148.0,1836.0,2479.0,2659.0,1797.0,11704.0,11556.0,8.0,445.432983398,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:01,446.7527771,446.96206665,442.115783691,19714.0,32176.0,148.0,1836.0,2479.0,2661.0,1796.0,11705.0,11553.0,8.0,445.910339355,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:02,447.179779053,447.392944336,442.493164062,19741.0,32175.0,148.0,1836.0,2479.0,2663.0,1795.0,11705.0,11551.0,8.0,446.281311035,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:03,447.660247803,447.879486084,442.97869873,19763.0,32171.0,148.0,1835.0,2478.0,2664.0,1795.0,11705.0,11548.0,8.0,446.759490967,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:04,448.033477783,448.253143311,443.463623047,19784.0,32167.0,148.0,1834.0,2477.0,2666.0,1794.0,11704.0,11546.0,8.0,447.183532715,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:05,448.513641357,448.740814209,443.893829346,19806.0,32165.0,148.0,1834.0,2476.0,2668.0,1794.0,11703.0,11545.0,8.0,447.659454346,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:06,448.939300537,449.169342041,444.379302979,19825.0,32161.0,148.0,1833.0,2474.0,2669.0,1793.0,11701.0,11544.0,8.0,448.137329102,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:07,449.420227051,449.655639648,444.756103516,19842.0,32156.0,148.0,1831.0,2473.0,2670.0,1793.0,11700.0,11542.0,8.0,448.509185791,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:08,449.845092773,450.085357666,445.239196777,19861.0,32151.0,148.0,1831.0,2472.0,2671.0,1792.0,11699.0,11541.0,8.0,448.986328125,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:09,450.272033691,450.516448975,445.670227051,19875.0,32148.0,148.0,1830.0,2470.0,2672.0,1792.0,11698.0,11540.0,8.0,449.408935547,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:10,450.699035645,450.949188232,446.153991699,19889.0,32146.0,148.0,1829.0,2469.0,2673.0,1791.0,11697.0,11540.0,8.0,449.884979248,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:11,451.177124023,451.437713623,446.583374023,19906.0,32144.0,148.0,1828.0,2469.0,2674.0,1791.0,11697.0,11539.0,8.0,450.309295654,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:12,451.602874756,451.867706299,447.013244629,19919.0,32143.0,147.0,1828.0,2469.0,2675.0,1791.0,11698.0,11538.0,8.0,450.731292725,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:13,452.081085205,452.35144043,447.441986084,19935.0,32141.0,147.0,1827.0,2468.0,2676.0,1790.0,11697.0,11537.0,8.0,451.15524292,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:14,452.507171631,452.729125977,447.926208496,19951.0,32142.0,147.0,1827.0,2467.0,2678.0,1791.0,11696.0,11538.0,8.0,451.632568359,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:15,452.935302734,453.217010498,448.358459473,19967.0,32142.0,147.0,1827.0,2467.0,2678.0,1790.0,11697.0,11537.0,8.0,452.056396484,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:16,453.361785889,453.646697998,448.841796875,19980.0,32139.0,147.0,1826.0,2468.0,2679.0,1790.0,11698.0,11534.0,8.0,452.534057617,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:17,453.841400146,454.132202148,449.218658447,19998.0,32141.0,147.0,1826.0,2467.0,2679.0,1790.0,11699.0,11534.0,8.0,452.90512085,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:18,454.321166992,454.616638184,449.703430176,20014.0,32140.0,147.0,1826.0,2467.0,2680.0,1789.0,11698.0,11534.0,8.0,453.380828857,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:19,454.748748779,455.049713135,450.132507324,20028.0,32140.0,147.0,1825.0,2466.0,2681.0,1789.0,11698.0,11534.0,8.0,453.80456543,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:20,455.175628662,455.479797363,450.61730957,20047.0,32139.0,147.0,1825.0,2466.0,2682.0,1789.0,11698.0,11534.0,8.0,454.279541016,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:21,455.602630615,455.908935547,451.099822998,20062.0,32138.0,147.0,1824.0,2466.0,2682.0,1789.0,11698.0,11533.0,8.0,454.702423096,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:22,456.080078125,456.397003174,451.476654053,20078.0,32137.0,147.0,1824.0,2465.0,2683.0,1789.0,11698.0,11533.0,8.0,455.124053955,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:23,456.505157471,456.826019287,451.960418701,20094.0,32138.0,147.0,1824.0,2465.0,2683.0,1789.0,11698.0,11533.0,8.0,455.54699707,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:24,456.983398438,457.311523438,452.390106201,20111.0,32136.0,146.0,1824.0,2465.0,2683.0,1788.0,11699.0,11532.0,8.0,456.023803711,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:25,457.355621338,457.689300537,452.874053955,20126.0,32135.0,146.0,1823.0,2465.0,2683.0,1788.0,11701.0,11531.0,8.0,456.500152588,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:26,457.833770752,458.173828125,453.303894043,20145.0,32134.0,146.0,1823.0,2466.0,2683.0,1787.0,11701.0,11530.0,8.0,456.921813965,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:27,458.25970459,458.602661133,453.733673096,20159.0,32133.0,145.0,1823.0,2465.0,2683.0,1787.0,11701.0,11530.0,8.0,457.343994141,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:28,458.738067627,459.085845947,454.16305542,20176.0,32132.0,145.0,1823.0,2465.0,2684.0,1787.0,11700.0,11531.0,8.0,457.766967773,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:29,459.16229248,459.516235352,454.64831543,20195.0,32131.0,145.0,1822.0,2464.0,2684.0,1787.0,11699.0,11532.0,8.0,458.241333008,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:30,459.587036133,459.94720459,455.079040527,20211.0,32130.0,145.0,1821.0,2463.0,2684.0,1786.0,11699.0,11532.0,8.0,458.663238525,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:31,460.013031006,460.377593994,455.560577393,20227.0,32128.0,145.0,1821.0,2464.0,2684.0,1786.0,11700.0,11530.0,8.0,459.137695312,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:32,460.493041992,460.86114502,455.98916626,20246.0,32126.0,144.0,1821.0,2464.0,2683.0,1785.0,11702.0,11529.0,8.0,459.507385254,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:33,460.92010498,461.291015625,456.418273926,20262.0,32125.0,144.0,1821.0,2464.0,2683.0,1785.0,11702.0,11528.0,8.0,459.985229492,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:34,461.39956665,461.775299072,456.845977783,20278.0,32123.0,144.0,1821.0,2463.0,2683.0,1784.0,11702.0,11527.0,8.0,460.407562256,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:35,461.769866943,462.15045166,457.326568604,20297.0,32122.0,144.0,1820.0,2463.0,2683.0,1784.0,11702.0,11528.0,8.0,460.88494873,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:36,462.247161865,462.627868652,457.755157471,20315.0,32122.0,144.0,1820.0,2464.0,2682.0,1783.0,11704.0,11527.0,8.0,461.306884766,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:37,462.725341797,463.11138916,458.239257812,20332.0,32121.0,144.0,1820.0,2464.0,2682.0,1783.0,11705.0,11525.0,8.0,461.728942871,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:38,463.151000977,463.540405273,458.614105225,20350.0,32120.0,144.0,1820.0,2464.0,2682.0,1782.0,11705.0,11525.0,8.0,462.150817871,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:39,463.629577637,464.024078369,459.097747803,20367.0,32119.0,144.0,1820.0,2464.0,2681.0,1781.0,11705.0,11525.0,8.0,462.625,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:40,464.002807617,464.399017334,459.580535889,20385.0,32118.0,144.0,1820.0,2464.0,2681.0,1781.0,11706.0,11524.0,8.0,463.047332764,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:41,464.483123779,464.882568359,460.008575439,20404.0,32115.0,144.0,1819.0,2463.0,2681.0,1780.0,11706.0,11523.0,8.0,463.522247314,359.0,F-RBAJ,789.0,0
2017-06-25 13:17:42,464.910125732,465.310058594,460.490692139,20421.0,32114.0,144.0,1819.0,2462.0,2682.0,1781.0,11704.0,11525.0,8.0,463.997192383,359.0,F-RBAJ,789.0,0
